"","visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","gender"
"15126","2021/4/16","tips",50.20471494,1,1,0,"female"
"15127","2021/4/16","tips",50.08514331,1,0,0,"female"
"15128","2021/4/16","tips",49.75437471,0,0,1,"neutral"
"15129","2021/4/16","tips",51.04367341,1,0,0,"female"
"15130","2021/4/16","tips",49.9555999,0,0,0,"others"
"15131","2021/4/16","tips",49.74633672,1,0,0,"female"
"15132","2021/4/16","tips",50.97718195,0,0,0,"male"
"15133","2021/4/16","tips",50.07522138,1,0,0,"neutral"
"15134","2021/4/16","tips",48.8035534,1,0,0,"male"
"15135","2021/4/16","tips",50.46843817,1,1,0,"female"
"15136","2021/4/16","tips",48.27031782,1,0,0,"female"
"15137","2021/4/16","tips",49.23923787,0,0,0,"neutral"
"15138","2021/4/16","tips",47.97643196,0,0,0,"neutral"
"15139","2021/4/16","tips",50.55596462,0,0,0,"neutral"
"15140","2021/4/16","tips",51.46727874,1,0,1,"female"
"15141","2021/4/16","tips",50.12549731,1,0,0,"female"
"15142","2021/4/16","tips",49.91748246,1,0,0,"male"
"15143","2021/4/16","tips",48.97079682,1,0,0,"male"
"15144","2021/4/16","tips",47.59520306,1,0,0,"others"
"15145","2021/4/16","tips",51.56310651,0,0,0,"male"
"15146","2021/4/16","tips",49.95045205,0,0,0,"neutral"
"15147","2021/4/16","tips",49.28031495,0,0,0,"male"
"15148","2021/4/16","tips",49.87979688,1,1,0,"others"
"15149","2021/4/16","tips",50.50743816,1,0,0,"others"
"15150","2021/4/16","tips",50.50369022,0,0,0,"female"
"15151","2021/4/16","tips",51.04814918,0,0,0,"male"
"15152","2021/4/16","tips",50.72840304,0,0,0,"neutral"
"15153","2021/4/16","tips",51.06376799,1,0,0,"female"
"15154","2021/4/16","tips",49.1355169,1,1,0,"male"
"15155","2021/4/16","tips",48.34038816,1,1,0,"female"
"15156","2021/4/16","tips",50.40210448,0,0,0,"neutral"
"15157","2021/4/16","tips",49.0122305,1,0,0,"male"
"15158","2021/4/16","tips",48.93924596,0,0,0,"female"
"15159","2021/4/16","tips",49.04092593,1,0,0,"female"
"15160","2021/4/16","tips",49.59028896,0,0,0,"female"
"15161","2021/4/16","tips",50.2549557,1,1,0,"others"
"15162","2021/4/16","tips",50.15157653,0,0,0,"others"
"15163","2021/4/16","tips",50.7295329,0,0,0,"others"
"15164","2021/4/16","tips",50.09624758,1,0,0,"others"
"15165","2021/4/16","tips",50.2255995,1,0,0,"neutral"
"15166","2021/4/16","tips",50.25994768,1,0,0,"others"
"15167","2021/4/16","tips",48.84109192,0,1,0,"male"
"15168","2021/4/16","tips",50.00292186,1,0,0,"neutral"
"15169","2021/4/16","tips",48.58727562,1,0,0,"others"
"15170","2021/4/16","tips",52.06853578,1,0,0,"neutral"
"15171","2021/4/16","tips",51.31014702,1,1,0,"neutral"
"15172","2021/4/16","tips",51.08957549,1,0,0,"female"
"15173","2021/4/16","tips",48.91302508,1,0,0,"others"
"15174","2021/4/16","tips",48.99359505,0,0,0,"male"
"15175","2021/4/16","tips",49.54854585,1,1,0,"neutral"
"15176","2021/4/16","tips",48.66889594,1,0,0,"others"
"15177","2021/4/16","tips",49.56403218,0,0,0,"others"
"15178","2021/4/16","tips",49.91346383,0,0,0,"female"
"15179","2021/4/16","tips",48.66327722,1,0,0,"others"
"15180","2021/4/16","tips",49.13856211,1,1,0,"female"
"15181","2021/4/16","tips",51.8396128,0,0,0,"others"
"15182","2021/4/16","tips",50.27708238,1,1,0,"others"
"15183","2021/4/16","tips",49.49050929,0,1,0,"others"
"15184","2021/4/16","tips",49.05959117,0,0,0,"male"
"15185","2021/4/16","tips",50.64876834,1,0,0,"male"
"15186","2021/4/16","tips",51.32400812,0,1,0,"male"
"15187","2021/4/16","tips",50.91556321,0,0,0,"male"
"15188","2021/4/16","tips",52.36561499,0,0,0,"female"
"15189","2021/4/16","tips",49.71754526,1,0,0,"neutral"
"15190","2021/4/16","tips",50.69506425,1,0,0,"female"
"15191","2021/4/16","tips",49.13314587,0,0,0,"female"
"15192","2021/4/16","tips",51.70935282,0,0,0,"male"
"15193","2021/4/16","tips",48.14883748,1,0,0,"male"
"15194","2021/4/16","tips",50.61323788,0,0,0,"female"
"15195","2021/4/16","tips",49.91568194,0,1,0,"others"
"15196","2021/4/16","tips",48.91080593,1,1,0,"male"
"15197","2021/4/16","tips",51.15831047,0,0,0,"neutral"
"15198","2021/4/16","tips",48.41539345,0,0,0,"others"
"15199","2021/4/16","tips",51.67882899,1,1,1,"neutral"
"15200","2021/4/16","tips",50.21791503,1,0,0,"male"
"15201","2021/4/16","tips",49.27996148,1,0,0,"others"
"15202","2021/4/16","tips",48.07140049,0,0,1,"neutral"
"15203","2021/4/16","tips",50.61068759,1,1,0,"male"
"15204","2021/4/16","tips",49.92340602,1,0,0,"others"
"15205","2021/4/16","tips",51.43860483,0,0,0,"others"
"15206","2021/4/16","tips",49.80810466,0,0,0,"others"
"15207","2021/4/16","tips",51.33147482,1,1,0,"others"
"15208","2021/4/16","tips",49.96692969,0,0,0,"female"
"15209","2021/4/16","tips",48.04306581,1,0,0,"male"
"15210","2021/4/16","tips",49.33920686,1,0,0,"male"
"15211","2021/4/16","tips",50.94516328,1,0,0,"neutral"
"15212","2021/4/16","tips",50.13982802,1,0,0,"neutral"
"15213","2021/4/16","tips",50.82444624,1,1,0,"neutral"
"15214","2021/4/16","tips",50.3174021,0,0,0,"others"
"15215","2021/4/16","tips",48.48484868,1,0,0,"others"
"15216","2021/4/16","tips",49.4071792,0,1,0,"male"
"15217","2021/4/16","tips",51.18251991,1,0,0,"others"
"15218","2021/4/16","tips",50.43004582,1,0,0,"female"
"15219","2021/4/16","tips",50.37401261,0,0,0,"neutral"
"15220","2021/4/16","tips",49.02869556,1,0,1,"neutral"
"15221","2021/4/16","tips",49.49021871,1,0,0,"female"
"15222","2021/4/16","tips",50.29423831,0,0,0,"neutral"
"15223","2021/4/16","tips",48.74240741,0,0,0,"male"
"15224","2021/4/16","tips",48.85655747,0,1,0,"others"
"15225","2021/4/16","tips",49.51256553,0,0,0,"others"
"15226","2021/4/16","tips",49.85264841,0,0,0,"male"
"15227","2021/4/16","tips",49.72399393,0,0,0,"male"
"15228","2021/4/16","tips",51.26407181,1,0,0,"others"
"15229","2021/4/16","tips",51.38769227,1,0,0,"neutral"
"15230","2021/4/16","tips",50.85337789,1,0,0,"neutral"
"15231","2021/4/16","tips",50.41647983,0,0,0,"male"
"15232","2021/4/16","tips",50.34534579,1,1,0,"female"
"15233","2021/4/16","tips",48.40906705,0,0,0,"others"
"15234","2021/4/16","tips",50.3620842,0,0,0,"others"
"15235","2021/4/16","tips",50.34675358,0,0,0,"neutral"
"15236","2021/4/16","tips",49.43161895,1,0,0,"others"
"15237","2021/4/16","tips",49.53823867,0,0,0,"others"
"15238","2021/4/16","tips",50.81182338,1,1,0,"male"
"15239","2021/4/16","tips",51.42699885,1,0,0,"others"
"15240","2021/4/16","tips",51.54240323,0,0,0,"others"
"15241","2021/4/16","tips",49.79439015,1,0,1,"others"
"15242","2021/4/16","tips",49.00222587,1,0,0,"female"
"15243","2021/4/16","tips",51.24579789,0,0,0,"others"
"15244","2021/4/16","tips",48.03226359,1,0,0,"others"
"15245","2021/4/16","tips",50.44209385,0,0,0,"female"
"15246","2021/4/16","tips",48.7127526,1,0,0,"male"
"15247","2021/4/16","tips",50.60449847,0,0,0,"female"
"15248","2021/4/16","tips",50.23575455,1,0,0,"neutral"
"15249","2021/4/16","tips",51.19970736,1,0,0,"male"
"15250","2021/4/16","tips",50.20079518,1,0,0,"neutral"
"15251","2021/4/16","tips",51.37918068,1,0,0,"female"
"15252","2021/4/16","tips",49.9811364,0,0,0,"male"
"15253","2021/4/16","tips",50.05118737,0,0,0,"male"
"15254","2021/4/16","tips",50.49581528,0,0,0,"others"
"15255","2021/4/16","tips",50.31125775,0,0,0,"others"
"15256","2021/4/16","tips",49.94475988,1,0,0,"female"
"15257","2021/4/16","tips",50.36591801,1,0,0,"female"
"15258","2021/4/16","tips",47.87099417,1,0,0,"neutral"
"15259","2021/4/16","tips",48.83512234,1,0,1,"others"
"15260","2021/4/16","tips",48.82053808,1,0,0,"neutral"
"15261","2021/4/16","tips",50.7771387,1,0,0,"female"
"15262","2021/4/16","tips",50.64531259,0,0,0,"female"
"15263","2021/4/16","tips",48.52848656,1,1,0,"female"
"15264","2021/4/16","tips",50.99640791,1,0,0,"female"
"15265","2021/4/16","tips",48.17699763,1,0,0,"neutral"
"15266","2021/4/16","tips",49.79543128,1,0,0,"others"
"15267","2021/4/16","tips",50.80409615,1,0,0,"neutral"
"15268","2021/4/16","tips",49.08812653,1,1,0,"others"
"15269","2021/4/16","tips",51.23718439,1,0,0,"male"
"15270","2021/4/16","tips",51.22725441,1,0,0,"male"
"15271","2021/4/16","tips",48.99280137,0,0,0,"female"
"15272","2021/4/16","tips",48.17653822,1,0,0,"neutral"
"15273","2021/4/16","tips",49.12111889,1,0,0,"male"
"15274","2021/4/16","tips",47.88816897,0,0,0,"male"
"15275","2021/4/16","tips",48.93174762,1,0,0,"female"
"15276","2021/4/16","tips",48.06329514,1,0,0,"neutral"
"15277","2021/4/16","tips",51.50386415,1,0,0,"neutral"
"15278","2021/4/16","tips",51.1024666,1,0,0,"others"
"15279","2021/4/16","tips",49.31787471,1,0,0,"others"
"15280","2021/4/16","tips",49.60716417,1,0,0,"female"
"15281","2021/4/16","tips",49.67390087,0,1,0,"female"
"15282","2021/4/16","tips",49.93290716,1,0,0,"others"
"15283","2021/4/16","tips",50.90532273,0,0,0,"male"
"15284","2021/4/16","tips",50.1571043,1,0,1,"others"
"15285","2021/4/16","tips",50.09475406,0,1,0,"female"
"15286","2021/4/16","tips",48.94365807,0,0,0,"others"
"15287","2021/4/16","tips",48.28366325,1,0,0,"neutral"
"15288","2021/4/16","tips",50.33449334,1,1,0,"male"
"15289","2021/4/16","tips",50.41344252,1,0,0,"female"
"15290","2021/4/16","tips",51.99317564,0,1,0,"others"
"15291","2021/4/16","tips",49.29115003,1,0,0,"male"
"15292","2021/4/16","tips",48.3427817,0,0,0,"male"
"15293","2021/4/16","tips",50.39422888,0,0,0,"female"
"15294","2021/4/16","tips",50.29124451,1,1,0,"male"
"15295","2021/4/16","tips",49.95287185,0,1,0,"male"
"15296","2021/4/16","tips",50.37838302,0,1,0,"others"
"15297","2021/4/16","tips",50.37295522,1,0,0,"others"
"15298","2021/4/16","tips",48.64632255,1,1,0,"neutral"
"15299","2021/4/16","tips",48.86659062,0,0,0,"female"
"15300","2021/4/16","tips",49.04055515,0,0,0,"male"
"15301","2021/4/16","tips",50.28703012,1,1,0,"male"
"15302","2021/4/16","tips",50.66569541,1,0,0,"female"
"15303","2021/4/16","tips",49.83277794,1,0,0,"neutral"
"15304","2021/4/16","tips",48.83233288,1,0,0,"others"
"15305","2021/4/16","tips",49.97482141,1,0,0,"others"
"15306","2021/4/16","tips",48.85840279,1,1,0,"others"
"15307","2021/4/16","tips",50.03767163,0,0,0,"female"
"15308","2021/4/16","tips",51.9049994,1,1,0,"others"
"15309","2021/4/16","tips",51.8601339,1,0,0,"female"
"15310","2021/4/16","tips",48.83054604,1,0,0,"neutral"
"15311","2021/4/16","tips",48.54343694,0,0,0,"male"
"15312","2021/4/16","tips",48.8570733,1,0,0,"female"
"15313","2021/4/16","tips",51.27358542,1,0,0,"others"
"15314","2021/4/16","tips",50.69984676,0,1,0,"others"
"15315","2021/4/16","tips",50.90789586,0,0,0,"others"
"15316","2021/4/16","tips",50.12752866,0,0,0,"others"
"15317","2021/4/16","tips",49.83674133,1,0,0,"male"
"15318","2021/4/16","tips",51.5230802,0,0,0,"male"
"15319","2021/4/16","tips",49.5042799,1,0,0,"female"
"15320","2021/4/16","tips",50.85905187,1,1,0,"male"
"15321","2021/4/16","tips",49.68837255,1,0,0,"others"
"15322","2021/4/16","tips",51.5958294,1,0,0,"female"
"15323","2021/4/16","tips",49.09053274,0,0,0,"male"
"15324","2021/4/16","tips",47.46270336,0,0,0,"neutral"
"15325","2021/4/16","tips",49.80150462,1,0,0,"female"
"15326","2021/4/16","tips",50.06169646,1,0,0,"others"
"15327","2021/4/16","tips",51.40421363,1,0,0,"female"
"15328","2021/4/16","tips",50.39361666,1,0,0,"female"
"15329","2021/4/16","tips",50.5207855,1,0,0,"others"
"15330","2021/4/16","tips",49.06564771,1,0,0,"neutral"
"15331","2021/4/16","tips",48.59974147,1,0,0,"male"
"15332","2021/4/16","tips",50.13707096,1,0,1,"neutral"
"15333","2021/4/16","tips",50.47489432,1,0,0,"male"
"15334","2021/4/16","tips",50.06615473,1,0,0,"male"
"15335","2021/4/16","tips",50.98167645,1,1,0,"male"
"15336","2021/4/16","tips",52.47238027,1,0,0,"male"
"15337","2021/4/16","tips",48.48977351,1,0,0,"female"
"15338","2021/4/16","tips",49.05039995,1,1,0,"neutral"
"15339","2021/4/16","tips",48.36801597,1,0,0,"others"
"15340","2021/4/16","tips",51.05238228,1,0,0,"male"
"15341","2021/4/16","tips",50.71348552,1,0,0,"female"
"15342","2021/4/16","tips",49.23034869,0,0,0,"male"
"15343","2021/4/16","tips",49.21842599,1,0,0,"female"
"15344","2021/4/16","tips",51.88178131,1,0,0,"male"
"15345","2021/4/16","tips",50.34019185,1,0,0,"others"
"15346","2021/4/16","tips",50.2027539,1,0,0,"male"
"15347","2021/4/16","tips",50.96373832,1,0,0,"others"
"15348","2021/4/16","tips",49.86287932,1,0,0,"neutral"
"15349","2021/4/16","tips",49.548083,1,0,0,"male"
"15350","2021/4/16","tips",49.63859992,0,0,0,"others"
"15351","2021/4/16","tips",51.6882226,1,0,0,"male"
"15352","2021/4/16","tips",51.45963834,1,0,0,"others"
"15353","2021/4/16","tips",50.23445619,1,0,0,"female"
"15354","2021/4/16","tips",50.78810297,1,0,0,"male"
"15355","2021/4/16","tips",49.13168562,0,1,0,"female"
"15356","2021/4/16","tips",49.37012552,1,1,0,"neutral"
"15357","2021/4/16","tips",50.4666523,1,0,0,"female"
"15358","2021/4/16","tips",50.28451334,0,0,0,"neutral"
"15359","2021/4/16","tips",50.484568,0,0,0,"neutral"
"15360","2021/4/16","tips",49.63530024,0,1,0,"male"
"15361","2021/4/16","tips",47.79714497,0,0,0,"neutral"
"15362","2021/4/16","tips",50.26498915,1,0,0,"female"
"15363","2021/4/16","tips",49.40223078,1,0,0,"neutral"
"15364","2021/4/16","tips",49.27653425,1,0,1,"female"
"15365","2021/4/16","tips",50.86025342,0,0,0,"others"
"15366","2021/4/16","tips",49.35385988,1,0,0,"male"
"15367","2021/4/16","tips",52.40550086,0,0,0,"others"
"15368","2021/4/16","tips",50.1638047,1,0,0,"female"
"15369","2021/4/16","tips",50.6866912,0,0,0,"others"
"15370","2021/4/16","tips",51.686542,1,1,0,"male"
"15371","2021/4/16","tips",48.60757321,1,0,0,"female"
"15372","2021/4/16","tips",49.49341788,0,1,0,"male"
"15373","2021/4/16","tips",49.30943336,1,0,0,"male"
"15374","2021/4/16","tips",50.86953797,1,0,1,"others"
"15375","2021/4/16","tips",49.82859823,1,0,0,"female"
"15376","2021/4/16","tips",48.90298305,1,0,0,"male"
"15377","2021/4/16","tips",50.15385091,1,0,0,"male"
"15378","2021/4/16","tips",50.91840926,1,0,0,"neutral"
"15379","2021/4/16","tips",50.27516808,0,0,0,"others"
"15380","2021/4/16","tips",50.0317876,1,0,0,"others"
"15381","2021/4/16","tips",50.2312091,1,0,0,"male"
"15382","2021/4/16","tips",50.81094159,1,0,0,"others"
"15383","2021/4/16","tips",48.6139817,1,0,0,"male"
"15384","2021/4/16","tips",49.63019889,0,0,0,"male"
"15385","2021/4/16","tips",50.15519056,1,0,0,"male"
"15386","2021/4/16","tips",49.65302973,1,0,0,"neutral"
"15387","2021/4/16","tips",49.46944632,0,0,0,"female"
"15388","2021/4/16","tips",50.52680302,1,1,0,"male"
"15389","2021/4/16","tips",52.57878658,1,0,0,"female"
"15390","2021/4/16","tips",48.72328881,0,0,0,"male"
"15391","2021/4/16","tips",51.15296119,0,0,0,"neutral"
"15392","2021/4/16","tips",50.10623242,0,0,0,"male"
"15393","2021/4/16","tips",48.83721177,1,0,0,"female"
"15394","2021/4/16","tips",50.37431873,1,1,0,"male"
"15395","2021/4/16","tips",50.03705186,0,1,0,"others"
"15396","2021/4/16","tips",50.33497028,0,0,0,"others"
"15397","2021/4/16","tips",49.3080659,0,0,0,"others"
"15398","2021/4/16","tips",49.69900211,0,0,0,"female"
"15399","2021/4/16","tips",51.0653017,0,0,0,"others"
"15400","2021/4/16","tips",50.23524695,1,1,1,"female"
"15401","2021/4/16","tips",49.77917501,0,0,0,"female"
"15402","2021/4/16","tips",50.15721127,1,0,0,"others"
"15403","2021/4/16","tips",50.05315176,1,1,0,"female"
"15404","2021/4/16","tips",48.89301893,0,0,0,"neutral"
"15405","2021/4/16","tips",50.91149282,1,0,0,"male"
"15406","2021/4/16","tips",48.55929137,0,1,0,"neutral"
"15407","2021/4/16","tips",50.09403191,1,0,0,"male"
"15408","2021/4/16","tips",50.36242214,0,0,0,"others"
"15409","2021/4/16","tips",50.47573622,1,1,0,"female"
"15410","2021/4/16","tips",49.43416535,1,0,0,"others"
"15411","2021/4/16","tips",50.5259296,0,0,0,"neutral"
"15412","2021/4/16","tips",50.44871883,1,0,0,"others"
"15413","2021/4/16","tips",48.81859831,0,0,0,"neutral"
"15414","2021/4/16","tips",47.18628789,1,0,0,"neutral"
"15415","2021/4/16","tips",49.64002521,1,0,0,"others"
"15416","2021/4/16","tips",50.20935186,1,0,0,"male"
"15417","2021/4/16","tips",49.98959048,1,0,0,"others"
"15418","2021/4/16","tips",50.50630276,0,0,0,"female"
"15419","2021/4/16","tips",51.59938145,1,0,0,"male"
"15420","2021/4/16","tips",50.65570414,0,0,0,"neutral"
"15421","2021/4/16","tips",49.91957794,1,0,0,"neutral"
"15422","2021/4/16","tips",50.32721248,0,0,0,"others"
"15423","2021/4/16","tips",49.86182229,0,0,0,"neutral"
"15424","2021/4/16","tips",48.94073208,1,0,0,"others"
"15425","2021/4/16","tips",51.07669307,0,0,0,"female"
"15426","2021/4/16","tips",51.37212183,1,0,1,"neutral"
"15427","2021/4/16","tips",50.39976647,0,1,0,"female"
"15428","2021/4/16","tips",48.36161249,0,0,0,"female"
"15429","2021/4/16","tips",48.95647064,0,1,0,"others"
"15430","2021/4/16","tips",50.74966205,0,0,0,"male"
"15431","2021/4/16","tips",50.90879104,0,0,0,"female"
"15432","2021/4/16","tips",51.04650774,1,0,0,"female"
"15433","2021/4/16","tips",49.86736437,1,0,0,"female"
"15434","2021/4/16","tips",51.78480221,0,0,0,"neutral"
"15435","2021/4/16","tips",49.65042967,0,0,0,"others"
"15436","2021/4/16","tips",49.91638892,1,0,0,"neutral"
"15437","2021/4/16","tips",50.19398694,1,0,0,"neutral"
"15438","2021/4/16","tips",50.19037524,0,1,0,"female"
"15439","2021/4/16","tips",51.30425024,0,0,0,"female"
"15440","2021/4/16","tips",49.35203088,1,0,0,"others"
"15441","2021/4/16","tips",51.180528,1,0,0,"male"
"15442","2021/4/16","tips",52.21569272,1,0,0,"female"
"15443","2021/4/16","tips",51.39147951,0,0,0,"female"
"15444","2021/4/16","tips",50.03057888,0,0,0,"neutral"
"15445","2021/4/16","tips",48.94708981,0,0,0,"others"
"15446","2021/4/16","tips",48.65623319,1,0,0,"neutral"
"15447","2021/4/16","tips",49.81996015,0,0,0,"neutral"
"15448","2021/4/16","tips",51.14555314,1,1,0,"female"
"15449","2021/4/16","tips",49.89356383,1,1,0,"neutral"
"15450","2021/4/16","tips",48.13352006,0,0,0,"others"
"15451","2021/4/16","tips",48.43334892,0,0,0,"female"
"15452","2021/4/16","tips",49.82590366,1,1,0,"neutral"
"15453","2021/4/16","tips",49.40091475,1,0,0,"female"
"15454","2021/4/16","tips",47.65166381,1,1,0,"others"
"15455","2021/4/16","tips",49.67389135,1,0,0,"male"
"15456","2021/4/16","tips",50.3020407,1,1,0,"female"
"15457","2021/4/16","tips",50.03239904,0,1,1,"female"
"15458","2021/4/16","tips",52.12067208,1,0,0,"neutral"
"15459","2021/4/16","tips",49.96831034,1,0,0,"neutral"
"15460","2021/4/16","tips",49.58290832,0,0,0,"others"
"15461","2021/4/16","tips",49.80154831,0,1,0,"neutral"
"15462","2021/4/16","tips",49.85547071,0,0,0,"male"
"15463","2021/4/16","tips",50.02681371,1,0,0,"male"
"15464","2021/4/16","tips",50.58967341,1,0,0,"neutral"
"15465","2021/4/16","tips",49.52903608,1,0,0,"others"
"15466","2021/4/16","tips",50.14550408,0,1,0,"neutral"
"15467","2021/4/16","tips",50.52284891,0,0,0,"neutral"
"15468","2021/4/16","tips",50.90607038,1,0,0,"female"
"15469","2021/4/16","tips",51.11481836,1,0,1,"neutral"
"15470","2021/4/16","tips",51.49015037,1,0,0,"others"
"15471","2021/4/16","tips",49.32540382,1,0,0,"neutral"
"15472","2021/4/16","tips",50.70236769,1,0,0,"others"
"15473","2021/4/16","tips",50.26979275,1,0,0,"neutral"
"15474","2021/4/16","tips",48.98076884,0,0,0,"female"
"15475","2021/4/16","tips",50.01445147,1,1,0,"male"
"15476","2021/4/16","tips",48.71196698,0,0,0,"others"
"15477","2021/4/16","tips",48.78182877,1,0,0,"female"
"15478","2021/4/16","tips",51.31360192,0,0,0,"female"
"15479","2021/4/16","tips",50.52743049,1,0,0,"male"
"15480","2021/4/16","tips",50.45117655,1,0,0,"female"
"15481","2021/4/16","tips",50.05276936,0,1,0,"male"
"15482","2021/4/16","tips",50.08422223,1,0,0,"male"
"15483","2021/4/16","tips",50.14139474,0,1,0,"female"
"15484","2021/4/16","tips",50.25659574,0,0,0,"female"
"15485","2021/4/16","tips",52.03904473,0,0,0,"others"
"15486","2021/4/16","tips",49.10267181,1,0,0,"others"
"15487","2021/4/16","tips",50.52324653,1,0,0,"others"
"15488","2021/4/16","tips",51.67596237,0,0,0,"male"
"15489","2021/4/16","tips",50.41306629,1,0,0,"male"
"15490","2021/4/16","tips",50.70068989,0,0,0,"neutral"
"15491","2021/4/16","tips",51.51924679,0,0,0,"neutral"
"15492","2021/4/16","tips",50.74867129,0,1,0,"others"
"15493","2021/4/16","tips",48.44003295,1,0,0,"neutral"
"15494","2021/4/16","tips",51.80747719,1,1,0,"neutral"
"15495","2021/4/16","tips",50.13970099,0,0,0,"male"
"15496","2021/4/16","tips",50.87157707,1,0,0,"neutral"
"15497","2021/4/16","tips",49.594732,0,0,0,"neutral"
"15498","2021/4/16","tips",50.7645411,0,0,0,"female"
"15499","2021/4/16","tips",48.32399238,0,0,0,"female"
"15500","2021/4/16","tips",50.64952189,1,1,0,"others"
"15501","2021/4/16","tips",49.47377813,1,0,0,"female"
"15502","2021/4/16","tips",49.26819777,1,0,0,"female"
"15503","2021/4/16","tips",50.24595038,0,0,0,"female"
"15504","2021/4/16","tips",48.62193248,1,0,0,"male"
"15505","2021/4/16","tips",49.55184012,1,1,0,"female"
"15506","2021/4/16","tips",48.69232202,1,0,0,"female"
"15507","2021/4/16","tips",50.34065465,1,0,0,"neutral"
"15508","2021/4/16","tips",51.47030437,1,0,0,"others"
"15509","2021/4/16","tips",49.94911515,1,0,0,"others"
"15510","2021/4/16","tips",50.63977099,0,0,0,"female"
"15511","2021/4/16","tips",51.09837627,0,0,0,"neutral"
"15512","2021/4/16","tips",49.83523874,0,1,0,"neutral"
"15513","2021/4/16","tips",50.96209829,0,0,0,"neutral"
"15514","2021/4/16","tips",50.02097227,1,0,0,"female"
"15515","2021/4/16","tips",50.08342409,0,0,0,"female"
"15516","2021/4/16","tips",50.42292479,0,0,0,"female"
"15517","2021/4/16","tips",48.90803785,0,0,0,"male"
"15518","2021/4/16","tips",50.27768273,1,0,0,"male"
"15519","2021/4/16","tips",50.1439318,1,0,0,"male"
"15520","2021/4/16","tips",50.78477075,0,0,0,"neutral"
"15521","2021/4/16","tips",49.90336675,1,0,0,"male"
"15522","2021/4/16","tips",50.91234579,1,1,0,"male"
"15523","2021/4/16","tips",50.70258801,1,0,0,"female"
"15524","2021/4/16","tips",49.98773,0,0,0,"male"
"15525","2021/4/16","tips",49.87889673,0,0,0,"others"
"15526","2021/4/16","tips",50.51395264,0,0,0,"neutral"
"15527","2021/4/16","tips",48.42284015,1,0,0,"neutral"
"15528","2021/4/16","tips",50.75911227,0,0,0,"male"
"15529","2021/4/16","tips",48.94804341,1,0,0,"male"
"15530","2021/4/16","tips",51.28852317,1,0,0,"male"
"15531","2021/4/16","tips",49.92740416,0,0,0,"female"
"15532","2021/4/16","tips",49.27550924,1,0,0,"female"
"15533","2021/4/16","tips",50.88258736,1,1,0,"male"
"15534","2021/4/16","tips",47.73539356,0,0,0,"neutral"
"15535","2021/4/16","tips",50.51459349,0,0,0,"neutral"
"15536","2021/4/16","tips",50.61329489,1,0,0,"female"
"15537","2021/4/16","tips",49.93654839,0,0,0,"male"
"15538","2021/4/16","tips",50.13298224,0,0,0,"male"
"15539","2021/4/16","tips",48.71056488,1,0,0,"neutral"
"15540","2021/4/16","tips",50.6376922,0,0,0,"others"
"15541","2021/4/16","tips",50.89445595,1,0,0,"neutral"
"15542","2021/4/16","tips",49.70497862,1,0,0,"others"
"15543","2021/4/16","tips",49.87219183,1,0,0,"female"
"15544","2021/4/16","tips",49.91926348,1,0,0,"neutral"
"15545","2021/4/16","tips",49.60994439,1,0,0,"female"
"15546","2021/4/16","tips",49.96138216,1,0,0,"male"
"15547","2021/4/16","tips",49.51290988,1,1,0,"others"
"15548","2021/4/16","tips",50.54216575,1,0,0,"others"
"15549","2021/4/16","tips",49.86382665,1,1,0,"others"
"15550","2021/4/16","tips",48.32176453,1,0,0,"male"
"15551","2021/4/16","tips",50.050022,1,0,0,"others"
"15552","2021/4/16","tips",50.5978,0,0,0,"male"
"15553","2021/4/16","tips",48.70876724,1,1,0,"male"
"15554","2021/4/16","tips",49.6028986,1,0,0,"female"
"15555","2021/4/16","tips",50.81600322,1,0,0,"others"
"15556","2021/4/16","tips",51.06543082,0,0,0,"male"
"15557","2021/4/16","tips",51.43739863,1,0,0,"others"
"15558","2021/4/16","tips",50.46181389,0,0,0,"others"
"15559","2021/4/16","tips",50.2469707,0,0,0,"others"
"15560","2021/4/16","tips",50.21923916,1,0,0,"others"
"15561","2021/4/16","tips",49.80498682,0,0,0,"male"
"15562","2021/4/16","tips",49.40271295,0,0,0,"others"
"15563","2021/4/16","tips",50.70667846,1,0,0,"female"
"15564","2021/4/16","tips",51.43257786,0,0,0,"female"
"15565","2021/4/16","tips",49.18846902,1,0,0,"neutral"
"15566","2021/4/16","tips",50.13524767,1,0,0,"others"
"15567","2021/4/16","tips",51.68914905,0,0,0,"others"
"15568","2021/4/16","tips",50.70677172,0,0,0,"others"
"15569","2021/4/16","tips",49.79361039,0,0,0,"others"
"15570","2021/4/16","tips",51.69643747,1,0,0,"female"
"15571","2021/4/16","tools",48.99320644,1,0,0,"female"
"15572","2021/4/16","tools",49.22165297,0,0,0,"neutral"
"15573","2021/4/16","tools",49.80257067,1,0,0,"neutral"
"15574","2021/4/16","tools",51.64959222,1,0,0,"neutral"
"15575","2021/4/16","tools",50.09596246,1,0,0,"male"
"15576","2021/4/16","tools",50.73144678,0,0,0,"male"
"15577","2021/4/16","tools",49.912349,0,0,0,"others"
"15578","2021/4/16","tools",50.37361705,1,0,0,"others"
"15579","2021/4/16","tools",50.29683438,1,0,0,"neutral"
"15580","2021/4/16","tools",49.93897955,0,0,0,"male"
"15581","2021/4/16","tools",52.17574556,1,0,0,"female"
"15582","2021/4/16","tools",51.13947988,0,0,0,"female"
"15583","2021/4/16","tools",49.19582344,1,0,0,"others"
