,Education,Marital_Status,Response,NumDealsPurchases,NumWebPurchases,NumStorePurchases,Gender,MSalary,Purchased,Age,Spent
991,college,Divorced,1,1,2,10,Male,27000,0,64,311
992,basic,Married,0,1,0,3,Female,72000,0,46,7
993,Master,Together,0,5,10,6,Female,65000,1,47,136
994,college,Single,0,4,5,12,Female,31000,0,28,282
995,college,Divorced,0,2,1,4,Male,26000,1,58,16
996,college,Single,0,1,1,2,Female,73000,1,60,11
997,college,Together,0,1,8,10,Male,24000,0,41,545
998,college,Together,0,3,2,3,Female,21000,1,42,19
999,college,Married,0,3,8,6,Female,66000,0,20,292
1000,college,Divorced,0,4,3,8,Male,91000,0,44,32
1001,PhD,Widow,1,1,6,9,Female,37000,0,20,288
1002,PhD,Single,1,1,4,4,Female,47000,0,31,449
1003,basic,Married,1,5,8,4,Female,23000,1,30,144
1004,college,Together,0,2,2,3,Female,45000,1,73,11
1005,PhD,Married,0,5,5,4,Female,21000,1,20,31
1006,college,Single,1,6,3,4,Male,46000,0,40,127
1007,Master,Married,0,2,6,10,Female,77000,0,68,288
1008,college,Together,0,1,4,11,Male,22000,1,61,345
1009,college,Married,0,4,3,2,Female,97000,1,22,21
1010,PhD,Single,0,1,1,2,Male,75000,0,29,3
1011,college,Together,0,1,10,8,Female,59000,0,78,396
1012,PhD,Together,0,1,1,5,Male,20000,1,73,31
1013,college,Single,0,7,6,4,Male,85000,1,54,66
1014,Master,Together,0,1,3,3,Female,21000,1,49,21
1015,Master,Married,0,3,2,4,Female,86000,1,49,11
1016,Master,Married,0,1,4,8,Male,57000,0,36,165
1017,basic,Married,0,1,6,7,Male,37000,1,31,254
1018,college,Together,0,1,2,7,Female,47000,1,47,73
1019,college,Married,0,1,1,3,Male,66000,1,26,6
1020,college,Single,0,1,2,4,Male,54000,1,51,24
1021,college,Married,0,3,3,3,Female,93000,1,23,26
1022,PhD,Together,0,1,2,3,Male,49000,1,76,24
1023,PhD,Together,1,7,11,4,Male,28000,0,78,168
1024,Master,Together,0,1,1,3,Female,54000,1,66,3
1025,college,Married,0,2,2,2,Female,29000,1,52,16
1026,PhD,Married,0,3,5,9,Male,91000,0,43,172
1027,college,Single,1,1,2,2,Male,35000,1,43,29
1028,highschool,Single,0,2,2,2,Male,52000,0,68,11
1029,PhD,Divorced,0,1,1,3,Female,61000,0,54,2
1030,basic,Together,0,5,10,10,Male,63000,1,45,161
1031,college,Together,1,1,8,5,Female,67000,1,52,733
1032,college,Single,1,1,8,5,Male,86000,0,23,961
1033,college,Together,0,1,4,7,Male,60000,0,42,356
1034,basic,Married,0,1,1,3,Female,49000,0,50,13
1035,college,Married,0,1,5,7,Female,97000,0,53,568
1036,college,Single,0,2,5,5,Female,45000,1,24,130
1037,PhD,Together,0,4,3,4,Female,44000,0,28,16
1038,Master,Single,0,3,2,4,Male,20000,1,20,16
1039,PhD,Married,1,1,1,2,Female,27000,0,74,9
1040,college,Married,0,4,6,8,Male,33000,1,54,134
1041,college,Married,0,2,5,6,Female,34000,0,35,29
1042,college,Married,0,3,2,3,Female,51000,0,64,14
1043,college,Single,0,15,0,0,Male,90000,1,44,66
1044,college,Together,0,1,4,4,Male,54000,0,74,415
1045,college,Together,1,1,1,2,Female,41000,1,60,16
1046,Master,Single,0,3,2,4,Male,31000,0,40,37
1047,Master,Married,0,1,2,4,Male,29000,1,73,33
1048,PhD,Married,0,1,7,12,Male,95000,1,18,333
1049,college,Together,1,6,6,5,Female,78000,0,32,141
1050,college,Married,0,6,6,11,Male,99000,0,39,91
1051,basic,Married,0,1,6,7,Female,67000,1,57,254
1052,PhD,Together,0,1,1,2,Female,33000,1,58,3
1053,PhD,Married,0,1,7,9,Male,49000,1,36,780
1054,basic,Divorced,1,2,1,2,Male,35000,1,58,12
1055,Master,Married,0,1,1,3,Male,22000,0,69,13
1056,college,Single,0,1,3,12,Female,96000,1,78,534
1057,college,Married,0,4,6,4,Male,71000,0,29,53
1058,PhD,Married,0,1,5,5,Female,50000,1,58,12
1059,college,Single,0,1,6,8,Female,70000,0,60,491
1060,college,Together,0,1,2,6,Male,59000,1,39,282
1061,Master,Married,0,11,3,10,Female,49000,1,41,45
1062,college,Together,0,2,7,11,Male,1.00E+05,0,75,181
1063,PhD,Single,1,2,5,11,Male,95000,0,46,267
1064,PhD,Divorced,0,2,1,2,Male,99000,1,65,8
1065,PhD,Married,0,1,4,8,Male,95000,1,51,69
1066,college,Married,0,3,1,3,Male,40000,1,19,4
1067,college,Single,1,1,4,8,Male,49000,0,51,678
1068,basic,Divorced,0,8,8,8,Female,70000,0,43,249
1069,college,Divorced,0,1,1,2,Female,93000,0,24,7
1070,college,Married,0,1,3,13,Female,26000,1,30,382
1071,PhD,Together,0,2,3,3,Female,63000,1,66,15
1072,college,Together,0,6,5,8,Female,72000,1,20,279
1073,college,Together,0,3,9,9,Female,43000,1,34,176
1074,college,Married,0,2,2,3,Male,45000,0,62,5
1075,college,Together,0,1,6,6,Male,48000,1,38,30
1076,college,Together,0,1,4,9,Male,63000,0,60,555
1077,PhD,Married,0,1,6,11,Male,53000,0,57,107
1078,basic,Together,0,2,1,3,Female,49000,0,49,7
1079,Master,Single,0,2,4,8,Female,56000,1,76,77
1080,PhD,Married,0,1,1,2,Female,58000,0,40,6
1081,college,Single,0,1,4,5,Male,95000,1,64,334
1082,college,Married,1,6,7,4,Male,54000,1,53,125
1083,college,Married,1,1,5,4,Male,32000,1,75,548
1084,college,Together,0,1,0,3,Male,21000,0,44,8
1085,Master,Single,1,1,5,6,Female,82000,0,20,842
1086,college,Married,0,4,11,5,Female,40000,0,46,158
1087,college,Single,0,2,1,3,Female,58000,0,44,7
1088,PhD,Together,1,0,9,4,Male,91000,1,70,103
1089,college,Together,0,1,1,2,Male,61000,1,20,9
1090,PhD,Single,1,1,4,5,Male,47000,0,59,411
1091,PhD,Married,0,1,6,7,Female,21000,1,27,843
1092,PhD,Single,0,2,2,4,Female,75000,1,43,18
1093,college,Together,0,1,4,7,Female,78000,0,21,389
1094,PhD,Single,0,3,3,3,Male,44000,1,63,22
1095,PhD,Married,0,3,2,4,Male,34000,0,22,9
1096,college,Single,0,1,4,8,Male,54000,1,59,100
1097,college,Divorced,0,1,4,5,Female,78000,1,50,216
1098,basic,Single,0,1,3,8,Male,36000,0,49,369
1099,Master,Together,0,1,1,2,Male,35000,0,61,5
1100,college,Married,0,2,5,10,Female,78000,0,70,160
1101,college,Divorced,1,0,4,6,Female,33000,1,49,430
1102,basic,Married,0,2,4,7,Male,80000,0,23,109
1103,college,Married,0,6,7,5,Male,85000,0,39,206
1104,college,Together,0,2,4,6,Female,76000,1,70,30
1105,college,Married,0,1,2,3,Male,36000,0,21,16
1106,PhD,Single,0,1,4,11,Female,64000,0,46,400
1107,PhD,Married,0,1,2,3,Male,89000,1,38,8
1108,basic,Married,0,2,2,4,Female,30000,0,19,13
1109,basic,Married,0,2,6,9,Male,83000,0,75,70
1110,college,Married,0,7,4,7,Female,61000,1,21,57
1111,college,Divorced,0,1,2,11,Male,67000,0,34,449
1112,basic,Single,1,1,8,5,Male,56000,0,72,115
1113,PhD,Single,0,1,1,2,Male,61000,0,64,4
1114,Master,Single,0,0,4,9,Male,71000,1,37,711
1115,PhD,Single,0,3,3,3,Female,42000,0,73,18
1116,college,Together,0,3,3,5,Male,26000,0,71,140
1117,PhD,Married,1,1,1,2,Female,49000,1,44,18
1118,Master,Married,1,1,3,3,Female,22000,1,20,54
1119,highschool,Together,0,1,2,2,Female,97000,1,77,11
1120,basic,Married,0,5,11,6,Female,60000,0,67,59
1121,college,Single,0,2,6,9,Female,48000,0,39,215
1122,PhD,Married,0,2,2,4,Male,75000,1,22,42
1123,Master,Divorced,0,5,4,5,Female,33000,0,67,93
1124,college,Single,0,1,2,4,Female,22000,0,53,23
1125,college,Married,0,2,6,5,Female,83000,1,35,137
1126,college,Divorced,1,7,6,5,Male,87000,0,57,147
1127,college,Single,0,4,5,6,Female,51000,1,41,494
1128,college,Together,0,2,1,3,Male,45000,1,21,17
1129,highschool,Single,0,1,0,3,Male,95000,0,35,4
1130,basic,Divorced,1,1,7,11,Male,99000,0,20,818
1131,Master,Married,0,4,2,9,Male,88000,1,71,53
1132,college,Single,0,1,1,2,Male,88000,1,31,2
1133,college,Married,0,1,1,3,Female,38000,1,57,20
1134,college,Together,0,2,6,9,Female,79000,1,21,864
1135,college,Single,1,1,7,8,Male,22000,1,47,750
1136,basic,Together,0,2,5,6,Male,32000,0,58,107
1137,PhD,Married,0,3,3,3,Male,32000,1,56,34
1138,PhD,Divorced,1,1,4,9,Female,68000,1,58,395
1139,Master,Divorced,0,2,3,3,Male,70000,0,43,10
1140,college,Married,0,2,6,4,Female,46000,1,20,56
1141,Master,Together,0,4,6,10,Male,23000,1,29,133
1142,college,Married,0,1,2,4,Male,82000,0,37,26
1143,basic,Divorced,0,2,2,2,Female,71000,1,29,8
1144,PhD,Single,0,2,2,4,Male,38000,0,28,12
1145,college,Widow,0,1,6,13,Male,32000,0,26,249
1146,Master,Together,0,4,2,4,Female,56000,1,38,25
1147,college,Together,1,2,3,3,Female,56000,0,22,59
1148,college,Together,0,12,9,8,Male,47000,1,38,171
1149,PhD,Married,0,2,9,4,Female,89000,0,67,39
1150,college,Single,1,1,1,2,Male,50000,1,51,8
1151,PhD,Widow,0,2,9,13,Female,78000,1,32,183
1152,college,Together,0,3,10,7,Female,38000,0,35,196
1153,college,Married,0,1,1,2,Female,79000,0,30,3
1154,college,Together,1,1,5,11,Female,68000,1,48,731
1155,Master,Married,0,2,1,6,Male,70000,0,55,37
1156,PhD,Single,0,4,2,3,Male,56000,1,47,11
1157,college,Married,1,10,5,9,Male,88000,1,59,112
1158,college,Together,0,1,7,4,Male,68000,0,64,239
1159,college,Married,0,1,3,5,Male,46000,0,71,483
1160,college,Married,0,2,7,10,Female,32000,0,39,329
1161,college,Married,0,1,4,6,Female,88000,0,64,28
1162,college,Together,0,12,9,8,Female,30000,1,70,171
1163,college,Married,0,1,8,7,Male,68000,0,38,29
1164,college,Together,0,1,6,10,Male,84000,0,37,604
1165,PhD,Married,0,2,4,5,Female,80000,0,56,6
1166,college,Married,0,4,4,12,Female,23000,1,38,83
1167,basic,Married,0,1,1,3,Male,64000,1,36,18
1168,college,Together,0,3,2,4,Male,39000,0,38,37
1169,college,Married,0,1,4,8,Female,52000,0,59,162
1170,college,Single,0,1,3,8,Male,21000,1,47,425
1171,highschool,Married,0,1,1,2,Female,72000,1,46,2
1172,basic,Married,0,1,1,3,Male,77000,1,18,3
1173,PhD,Married,0,1,8,5,Female,57000,1,23,547
1174,Master,Married,0,3,8,4,Female,41000,1,53,35
1175,highschool,Together,0,2,2,3,Male,49000,0,27,15
1176,Master,Married,0,3,2,6,Female,34000,0,34,19
1177,Master,Married,0,1,1,2,Male,32000,1,78,8
1178,college,Married,0,2,3,10,Male,46000,1,72,64
1179,college,Divorced,0,3,2,4,Female,60000,1,31,19
1180,Master,Single,0,1,3,10,Male,33000,1,54,915
1181,college,Together,0,3,8,6,Male,57000,1,37,83
1182,college,Married,0,1,4,5,Female,48000,0,40,76
1183,PhD,Divorced,1,3,9,4,Male,41000,1,19,60
1184,highschool,Single,0,5,2,3,Female,72000,0,37,3
1185,college,Single,0,1,1,2,Female,53000,0,24,11
1186,college,Single,0,1,1,3,Male,75000,1,31,8
1187,college,Married,0,2,1,4,Male,46000,1,19,20
1188,PhD,Single,0,1,6,13,Female,20000,0,60,101
1189,PhD,Together,0,2,3,4,Male,42000,0,63,28
1190,basic,Married,0,1,1,3,Male,39000,1,40,7
1191,Master,Divorced,1,1,5,4,Female,70000,0,58,549
1192,Master,Widow,1,4,7,10,Male,80000,1,67,70
1193,college,Divorced,0,1,1,2,Female,46000,1,77,11
1194,college,Single,0,1,4,4,Male,76000,0,77,34
1195,Master,Married,0,3,2,4,Female,32000,1,68,51
1196,Master,Divorced,0,1,9,9,Female,56000,0,23,100
1197,basic,Married,0,1,2,4,Female,29000,0,40,23
1198,Master,Married,0,2,5,10,Female,82000,0,68,137
1199,PhD,Married,0,1,3,5,Male,36000,1,51,259
1200,basic,Widow,0,3,6,12,Female,53000,1,39,113
1201,college,Married,0,4,2,5,Female,1.00E+05,1,35,57
1202,college,Married,0,3,9,8,Male,61000,0,42,169
1203,Master,Married,0,2,3,4,Male,35000,0,57,29
1204,college,Divorced,1,2,1,2,Male,44000,0,23,8
1205,Master,Together,0,1,3,9,Female,21000,1,71,689
1206,Master,Married,0,3,10,5,Female,93000,1,37,85
1207,PhD,Married,0,1,6,10,Male,52000,0,45,801
1208,college,Married,0,1,2,3,Male,33000,0,77,9
1209,PhD,Together,0,1,1,2,Female,38000,1,37,4
1210,college,Together,0,2,3,4,Female,41000,1,59,25
1211,college,Together,0,2,5,7,Male,93000,1,78,24
1212,college,Together,0,2,2,10,Female,83000,0,70,93
1213,college,Together,0,2,7,11,Female,56000,0,27,242
1214,college,Together,0,1,5,6,Female,44000,0,64,913
1215,college,Married,0,5,4,5,Male,48000,1,44,39
1216,college,Single,1,4,2,4,Male,85000,1,18,45
1217,college,Single,0,1,4,10,Male,59000,0,68,88
1218,PhD,Together,0,5,3,4,Male,70000,0,18,16
1219,PhD,Together,0,1,4,10,Male,46000,0,50,505
1220,college,Single,0,2,2,2,Female,60000,1,28,22
1221,highschool,Single,0,3,3,3,Female,32000,1,54,3
1222,college,Married,0,1,1,2,Female,67000,1,32,4
1223,basic,Divorced,0,1,5,9,Male,36000,1,27,109
1224,college,Married,0,2,2,2,Female,91000,1,47,7
1225,PhD,Widow,0,4,2,4,Male,28000,1,24,16
1226,PhD,Married,0,2,5,9,Male,41000,1,73,180
1227,PhD,Single,0,1,11,8,Male,78000,1,77,106
1228,college,Married,1,2,2,2,Male,39000,0,27,12
1229,Master,Married,0,5,4,8,Female,70000,0,59,17
1230,Master,Married,0,3,3,3,Male,67000,0,23,14
1231,college,Divorced,0,5,5,4,Male,50000,1,55,59
1232,PhD,Together,0,1,1,3,Male,83000,1,62,11
1233,college,Divorced,0,3,3,4,Male,23000,1,74,8
1234,college,Together,0,2,2,3,Male,34000,0,21,19
1235,PhD,Together,0,1,1,3,Female,76000,1,34,9
1236,college,Married,0,4,8,11,Female,62000,0,25,280
1237,Master,Together,0,1,2,4,Female,71000,0,26,19
1238,college,Together,0,1,5,12,Male,69000,0,62,414
1239,college,Married,0,1,1,3,Male,78000,0,51,13
1240,college,Single,0,4,2,5,Female,93000,0,59,35
1241,highschool,Single,0,1,1,3,Female,93000,0,76,2
1242,PhD,Married,0,2,2,3,Female,85000,1,60,12
1243,college,Single,0,1,5,7,Female,60000,1,53,147
1244,Master,Together,0,1,1,5,Male,51000,1,40,270
1245,PhD,Together,0,4,6,4,Male,66000,0,20,121
1246,college,Divorced,0,15,0,0,Female,21000,1,75,3
1247,highschool,Single,0,4,3,2,Female,82000,1,29,18
1248,college,Together,0,1,0,2,Male,43000,1,32,5
1249,PhD,Together,0,1,1,2,Male,70000,1,72,4
1250,college,Married,0,3,8,13,Male,22000,0,24,133
1251,PhD,Married,1,1,4,6,Male,67000,0,40,514
1252,college,Married,0,4,6,13,Male,63000,1,54,259
1253,PhD,Married,1,2,11,11,Male,51000,0,51,265
1254,college,Married,0,2,7,5,Female,65000,1,32,421
1255,college,Divorced,0,2,8,4,Male,84000,0,49,123
1256,PhD,Married,1,4,7,5,Female,38000,0,24,87
1257,basic,Married,1,2,7,3,Female,55000,1,26,47
1258,college,Married,0,2,4,11,Female,70000,1,33,86
1259,college,Married,0,1,1,2,Male,58000,1,54,2
1260,college,Together,0,1,4,11,Male,32000,1,71,946
1261,PhD,Divorced,0,2,1,2,Female,72000,0,76,8
1262,PhD,Divorced,1,1,6,8,Female,52000,1,36,672
1263,Master,Together,0,1,7,11,Male,97000,0,54,415
1264,college,Married,0,3,2,3,Female,96000,1,28,11
1265,college,Single,1,2,2,2,Male,20000,0,32,12
1266,college,Divorced,1,0,4,6,Male,84000,0,42,430
1267,PhD,Married,1,10,9,6,Female,38000,0,26,152
1268,college,Together,0,3,2,3,Male,71000,0,74,9
1269,PhD,Married,0,1,4,4,Male,98000,0,67,33
1270,basic,Single,0,1,6,6,Female,62000,0,50,611
1271,college,Married,0,2,7,4,Female,70000,1,40,104
1272,Master,Single,0,3,5,13,Male,80000,0,31,186
1273,college,Single,1,4,5,4,Female,61000,0,76,52
1274,Master,Married,0,8,9,7,Male,39000,0,66,64
1275,Master,Divorced,0,3,2,3,Female,87000,1,66,29
1276,college,Married,0,4,3,11,Female,72000,1,30,96
1277,Master,Married,0,1,1,2,Female,38000,0,71,11
1278,college,Married,0,2,3,3,Male,61000,0,27,27
1279,college,Divorced,0,0,6,9,Male,39000,1,38,106
1280,college,Married,0,5,5,7,Male,99000,0,29,71
1281,college,Together,1,1,4,8,Male,30000,0,61,687
1282,basic,Divorced,1,2,9,10,Male,67000,1,34,239
1283,PhD,Married,0,2,1,3,Male,77000,0,64,20
1284,Master,Together,0,2,7,7,Female,61000,0,30,204
1285,highschool,Married,0,2,4,5,Male,80000,0,52,78
1286,college,Divorced,0,1,1,3,Male,56000,1,32,18
1287,PhD,Married,1,2,9,5,Male,59000,0,68,24
1288,basic,Married,0,2,1,2,Male,1.00E+05,0,24,10
1289,Master,Married,1,1,5,10,Male,85000,0,32,842
1290,college,Married,0,2,7,10,Male,41000,1,74,151
1291,college,Married,0,1,1,2,Male,41000,1,26,5
1292,college,Single,0,1,2,2,Male,84000,1,64,7
1293,basic,Married,0,2,2,4,Female,93000,0,24,24
1294,PhD,Single,0,1,1,2,Male,38000,0,52,5
1295,PhD,Single,0,2,1,4,Male,26000,0,31,9
1296,Master,Together,0,2,2,5,Female,22000,0,76,57
1297,PhD,Together,0,1,2,2,Male,26000,1,42,14
1298,college,Together,0,5,7,11,Male,54000,1,46,114
1299,college,Married,1,1,4,4,Female,25000,1,44,622
1300,college,Single,0,4,2,3,Female,47000,1,75,4
1301,Master,Together,0,0,1,1,Male,42000,0,29,9
1302,college,Together,1,0,5,5,Male,90000,0,42,790
1303,basic,Married,0,1,2,3,Male,76000,1,63,8
1304,college,Divorced,0,5,5,4,Female,48000,0,54,65
1305,college,Married,0,1,5,8,Female,31000,1,45,376
1306,college,Together,0,5,10,8,Female,53000,0,22,155
1307,college,Together,0,6,7,5,Male,35000,0,20,51
1308,PhD,Married,0,1,5,12,Male,32000,0,57,249
1309,college,Married,1,1,10,13,Female,80000,0,24,69
1310,college,Together,0,7,11,12,Female,55000,1,44,154
1311,PhD,Married,0,2,5,10,Female,90000,1,75,189
1312,Master,Single,0,1,7,10,Female,46000,1,60,717
1313,Master,Together,0,3,6,5,Male,58000,1,56,74
1314,basic,Together,0,5,4,10,Female,92000,1,47,209
1315,basic,Married,0,3,3,7,Female,62000,1,64,111
1316,PhD,Single,0,3,3,3,Female,57000,1,52,17
1317,college,Together,0,4,3,8,Male,82000,0,75,73
1318,basic,Married,0,1,1,3,Female,20000,1,48,20
1319,college,Married,0,2,3,3,Male,99000,0,37,21
1320,college,Together,0,1,1,2,Male,82000,0,31,9
1321,Master,Married,0,1,5,12,Female,33000,1,61,537
1322,Master,Together,0,3,6,5,Male,77000,0,19,97
1323,college,Together,0,2,5,12,Male,49000,0,27,231
1324,college,Single,1,4,7,3,Female,46000,0,71,107
1325,highschool,Married,0,2,3,3,Male,79000,0,52,13
1326,Master,Married,0,6,6,13,Female,74000,0,54,235
1327,college,Married,0,1,3,3,Male,91000,1,67,25
1328,PhD,Married,0,1,3,4,Female,59000,0,56,44
1329,Master,Single,0,0,1,1,Male,69000,1,45,26
1330,PhD,Together,1,1,8,5,Male,84000,1,73,528
1331,college,Married,0,2,2,2,Male,92000,1,51,17
1332,college,Married,1,5,6,5,Female,22000,1,33,100
1333,college,Married,0,3,7,7,Male,80000,1,29,217
1334,college,Single,0,1,4,13,Male,47000,1,58,118
1335,Master,Married,1,1,6,8,Female,64000,1,74,480
1336,college,Married,0,2,5,4,Female,94000,0,65,54
1337,college,Together,0,1,2,6,Female,36000,1,51,413
1338,Master,Married,0,1,3,3,Female,81000,0,39,40
1339,college,Widow,0,1,1,3,Female,99000,1,38,7
1340,college,Single,1,3,7,3,Male,64000,1,19,78
1341,college,Together,0,1,5,6,Male,54000,1,24,21
1342,Master,Married,0,3,5,6,Male,85000,1,19,61
1343,Master,Married,1,11,3,10,Male,65000,0,41,45
1344,college,Married,0,1,1,4,Female,53000,1,44,8
1345,highschool,Single,0,1,1,2,Female,57000,1,75,2
1346,college,Single,0,2,2,3,Female,61000,1,19,21
1347,basic,Married,0,1,1,3,Male,53000,1,50,4
1348,PhD,Married,0,2,5,7,Male,71000,1,33,92
1349,college,Together,0,3,10,7,Female,54000,0,43,84
1350,PhD,Divorced,1,1,4,9,Female,20000,1,45,395
1351,PhD,Together,0,1,4,10,Male,61000,0,23,573
1352,college,Single,1,1,6,4,Female,82000,0,29,452
1353,college,Together,0,1,0,2,Male,37000,0,51,7
1354,college,Married,0,1,4,5,Male,57000,1,64,75
1355,college,Married,1,1,6,7,Male,62000,0,49,459
1356,college,Single,0,2,8,11,Male,39000,1,52,215
1357,college,Married,0,2,3,2,Female,62000,1,57,27
1358,PhD,Single,0,1,6,10,Male,93000,1,70,259
1359,college,Single,0,1,5,5,Female,88000,0,63,984
1360,Master,Single,0,3,2,4,Male,44000,1,52,31
1361,college,Together,0,6,8,6,Male,46000,1,38,68
1362,highschool,Married,0,2,2,2,Female,43000,0,77,14
1363,college,Divorced,0,8,6,7,Female,97000,0,59,196
1364,basic,Together,0,1,8,11,Female,99000,0,52,238
1365,basic,Divorced,0,4,2,7,Male,57000,0,31,69
1366,Master,Single,1,1,6,6,Male,91000,1,60,205
1367,college,Single,0,3,6,5,Female,23000,0,49,108
1368,college,Married,0,1,1,3,Female,80000,1,41,10
1369,Master,Divorced,0,3,4,4,Male,65000,0,30,21
1370,college,Married,0,1,3,5,Male,86000,1,44,59
1371,college,Single,0,2,4,5,Male,92000,1,62,52
1372,basic,Together,0,2,2,4,Female,64000,1,26,24
1373,Master,Single,0,2,1,3,Female,32000,1,24,5
1374,PhD,Divorced,0,6,4,7,Female,94000,1,40,24
1375,PhD,Married,0,5,8,11,Female,48000,1,67,167
1376,college,Single,0,4,7,4,Female,58000,1,39,38
1377,college,Single,0,6,4,8,Male,63000,0,22,35
1378,college,Married,1,2,2,2,Female,49000,0,56,14
1379,Master,Together,0,3,5,6,Female,29000,0,62,18
1380,Master,Together,0,2,4,6,Male,50000,1,61,65
1381,Master,Divorced,0,1,4,3,Female,1.00E+05,1,77,64
1382,basic,Together,0,4,3,4,Male,64000,0,72,34
1383,college,Together,0,1,1,3,Female,56000,0,62,12
1384,basic,Single,0,1,1,2,Male,37000,0,31,9
1385,college,Married,0,1,2,3,Female,72000,1,25,17
1386,college,Married,0,0,5,5,Female,95000,1,55,694
1387,PhD,Together,0,1,1,3,Male,58000,1,51,13
1388,basic,Together,0,2,1,3,Female,91000,1,36,7
1389,college,Together,0,1,1,3,Female,20000,0,65,17
1390,college,Together,0,1,8,6,Male,77000,0,43,374
1391,Master,Married,0,6,4,3,Male,75000,0,29,76
1392,college,Together,0,3,2,4,Male,84000,0,76,29
1393,PhD,Together,0,1,1,3,Male,91000,1,28,13
1394,basic,Single,0,2,1,2,Female,77000,0,57,12
1395,PhD,Married,0,2,2,3,Male,27000,0,41,6
1396,Master,Married,0,2,6,12,Male,87000,0,64,115
1397,college,Divorced,0,1,1,2,Female,93000,1,27,3
1398,college,Divorced,0,2,2,3,Female,93000,1,48,16
1399,Master,Divorced,0,1,9,9,Female,42000,1,32,100
1400,PhD,Married,0,2,6,4,Female,64000,1,51,79
1401,college,Married,0,4,5,5,Male,55000,1,42,43
1402,college,Married,0,1,9,9,Male,43000,1,41,49
1403,college,Married,0,2,4,3,Male,20000,0,36,41
1404,college,Single,1,3,5,4,Male,49000,0,75,39
1405,Master,Married,0,6,8,8,Female,42000,1,75,133
1406,PhD,Married,0,4,3,4,Female,56000,1,35,21
1407,Master,Together,0,4,6,5,Female,69000,0,72,112
1408,Master,Married,0,2,7,8,Male,99000,1,66,222
1409,college,Married,0,3,4,9,Female,25000,0,68,104
1410,PhD,Divorced,1,4,3,2,Female,64000,0,55,16
1411,PhD,Married,0,1,7,12,Female,43000,0,36,238
1412,college,Married,1,2,5,6,Female,74000,0,51,272
1413,Master,Married,0,1,1,2,Female,76000,0,53,7
1414,college,Married,1,1,5,5,Male,29000,0,49,520
1415,college,Single,0,3,5,3,Female,85000,1,21,50
1416,college,Single,0,4,4,8,Female,32000,1,32,139
1417,highschool,Together,0,1,2,2,Female,59000,0,41,11
1418,college,Together,0,1,2,5,Male,73000,1,23,39
1419,college,Married,0,2,2,3,Male,75000,0,59,10
1420,college,Married,0,3,2,4,Female,71000,1,39,16
1421,PhD,Together,0,1,1,2,Male,72000,0,58,1
1422,basic,Single,0,1,2,10,Male,20000,1,71,74
1423,college,Single,0,4,4,12,Female,74000,0,28,253
1424,PhD,Together,0,1,1,3,Male,38000,0,72,8
1425,college,Married,0,1,1,2,Male,74000,0,51,7
1426,college,Married,0,3,2,4,Female,64000,0,53,26
1427,PhD,Married,0,1,1,2,Female,74000,0,64,2
1428,PhD,Married,0,1,1,2,Female,78000,0,66,7
1429,basic,Single,0,2,2,3,Male,39000,0,60,17
1430,college,Single,0,1,6,6,Male,34000,0,46,64
1431,Master,Married,0,1,1,3,Male,86000,1,50,13
1432,basic,Divorced,0,1,1,3,Male,63000,0,39,10
1433,college,Married,0,1,6,11,Male,45000,0,18,118
1434,college,Single,0,2,2,3,Male,40000,1,55,15
1435,college,Divorced,0,5,6,5,Male,67000,0,70,67
1436,basic,Married,0,2,1,2,Male,91000,0,36,11
1437,college,Married,0,4,5,5,Male,47000,1,61,43
1438,basic,Together,0,1,0,2,Female,49000,0,73,5
1439,college,Married,0,1,1,4,Male,52000,0,41,11
1440,college,Married,0,2,3,4,Male,57000,1,76,59
1441,college,Together,0,3,2,3,Male,40000,1,61,19
1442,Master,Married,0,1,1,2,Male,73000,1,68,4
1443,college,Together,1,3,3,3,Male,94000,0,68,23
1444,Master,Widow,1,3,3,10,Male,27000,1,22,595
1445,college,Together,0,1,7,10,Male,38000,0,30,672
1446,college,Married,0,1,2,8,Female,81000,1,57,102
1447,basic,Married,0,1,4,9,Male,75000,1,20,553
1448,college,Married,0,4,10,5,Male,91000,1,55,99
1449,PhD,Together,0,1,4,8,Male,26000,0,76,348
1450,basic,Together,0,4,4,5,Male,27000,1,78,159
1451,college,Together,0,3,3,4,Female,61000,1,62,92
1452,college,Married,0,1,3,9,Female,95000,0,64,573
1453,college,Single,1,1,3,8,Male,21000,0,77,601
1454,PhD,Single,0,1,2,3,Female,58000,1,59,17
1455,PhD,Together,0,2,7,5,Female,24000,1,74,180
1456,college,Together,0,1,4,7,Male,63000,1,35,356
1457,college,Divorced,1,3,4,4,Male,24000,1,33,52
1458,college,Together,0,4,2,4,Male,94000,1,50,16
1459,college,Single,1,0,6,12,Female,51000,1,54,731
1460,PhD,Married,1,2,5,9,Female,29000,0,28,123
1461,Master,Widow,0,4,7,7,Male,60000,0,39,21
1462,college,Together,0,7,4,8,Male,73000,1,61,177
1463,PhD,Together,0,1,1,3,Female,79000,1,19,2
1464,college,Together,0,3,3,3,Female,47000,0,39,6
1465,Master,Married,0,1,1,3,Male,59000,1,71,10
1466,Master,Divorced,0,4,2,5,Male,74000,0,69,95
1467,college,Married,0,4,8,8,Male,96000,0,40,75
1468,college,Together,0,1,4,11,Male,44000,0,29,345
1469,PhD,Married,0,1,0,3,Female,58000,0,45,3
1470,college,Together,0,4,9,8,Male,73000,0,66,352
1471,basic,Married,0,3,1,3,Female,40000,1,71,9
